word,ko,zh_Hans,etym_zh_Hans,pron,ant,syn,etym,hypo,hyper,var
prognosis,예후(豫後),预后，预断（指医生对病情发展的预测）,,/prɒɡˈnəʊsɪs/,,"judgement, prognosis, pronouncement, interpretation, verdict, conclusion","Borrowed from Latin prognōsis, from Ancient Greek πρόγνωσις (prógnōsis, “foreknowledge, perceiving beforehand, prediction”), from prefix προ- (pro-, “before”) + γνῶσις (gnôsis, “inquiry, investigation, knowing”), from γιγνώσκω (gignṓskō, “know”). First attested in the mid 17th century. Equivalent to Germanic cognate foreknowledge, Latinate cognate precognition, and Sanskritic cognate prajna.
",,,
homeostasis,항상성,内环境稳定，体内动态平衡（生物、活细胞、组织等，在其外部环境变化的情况下，保持内部不变或平衡状态的能力或趋向）,,/ˌhɒmɪə(ʊ)ˈsteɪsɪs/,,,"Coined from Ancient Greek ὅμοιος (hómoios, “similar”) + ἵστημι (hístēmi, “standing still”)/stasis (from στάσις (stásis)) by Walter Bradford Cannon.
",,,
charade,"가식, 위장",显而易见的作假；明显的伪装,,/ʃəˈrɑːd/,,"pantomime, facade, masquerade, fake, front, show, mockery, travesty, parody, pretence, sham, act, false display","From French charade, charrade (“prattle, idle conversation; a kind of riddle”), probably from Occitan charrada (“conversation; chatter”), from charrar (“to chat; to chatter”) + -ada.[1] As a round of the game, originally a clipping of acting charade but now usually understood and formed as a back-formation from charades.
",,,
counterpart,"(다른 장소나 상황에서 어떤 사람·사물과 동일한 지위나 기능을 갖는) 상대, 대응 관계에 있는 사람[것]",（与不同地方或组织的人或物）作用相同者，相对应者,,/ˈkaʊntəpɑːt/,,"sister, fellow, ditto, opposite number, counterpart, correlative, twin, analogue, equal, mate, complement, parallel, match, peer, brother","Recorded since 1451, originally as countre part ""duplicate of a legal document"", from Old French contrepartie, itself from contre (“facing, opposite”) (from Latin contra (“against”)) + partie (“copy of a person or thing”) (originally past participle of partīre (“to divide”)). Equivalent to counter- +‎ part.
","dead ringer, doppelganger, evil twin, opposite number",,"spitting image, alter ego"
mendacious,"진실을 말하지 않는, 허위인",虚假的，捏造的，不真实的,,/mɛnˈdeɪʃəs/,,"insincere, deceitful, two-timing, double-dealing, untruthful, hypocritical, fraudulent, perjured, two-faced, duplicitous, dishonest, false, disingenuous, Janus-faced, dissembling, perfidious","Borrowed from Middle French mendacieux, from Latin mendācium (“lie, untruth”), from mendāx (“lying”).
",,,
engender,(어떤 감정·상황을) 낳다[불러일으키다],引起（某种感觉）；导致；产生,,/ɪnˈdʒɛndə/,,"trigger, give rise to, result in, lead to, incite, foster, effect, arouse, instigate, foment, stir up, kindle, occasion, be the cause of, spark off, rouse, bring about, create, induce, generate, produce, touch off, provoke, promote, whip up, inspire",,,,
centrifuge,원심 분리기,离心机,,/ˈsɛntrɪfjuːdʒ/,,,"From French centrifuge from Latin centrum (“center”) + fugiō (“to flee”)
",,,
dogma,"(독단적인) 신조, 도그마",（尤指宗教的）教义，教条，信条,,/ˈdɒɡmə/,,"tenet, canon, ethic, maxim, article of faith, belief, principle, law, precept, rule, conviction",English Wikipedia has an article on:dogmaWikipedia,,,
ration,(전시 같은 경우에 식품연료 등의) 배급량,（尤指在分配物短缺时的）配给量，定量配给,,/ˈraʃ(ə)n/,,"percentage, measure, quota, lot, amount, share, allocation, portion, proportion, fixed amount, allotment, part, quantity, helping","From French ration. Doublet of reason and ratio.
",,,
clement,온화한,（指天气）温和的，宜人的,,/ˈklɛm(ə)nt/,,"summery, temperate, tranquil, clement, soothing, benign, fine, soft, gentle, pleasant, calm","From Old French, from Latin clēmēns.[1]
",,,
polyphony,"다성음악, 폴리포니",多声曲；复调音乐,,/pəˈlɪf(ə)ni/,,"consonance, polyphony","From poly- +‎ -phony.
",,,
enamored,"매혹된, 홀딱 반한, 사랑에 빠진",使倾心，使迷恋,,,,,"enamor +‎ -ed
",,,
assay,"금속의 순도 분석, 시금",鉴定，化验，分析（化学物质的纯度）,,/əˈseɪ/,,"trial, examination, appraisal, analysis, scrutiny, probe, inspection, test, check, investigation, assessment","From Middle English assay (noun) and assayen (verb), from Anglo-Norman assai (noun) and Anglo-Norman assaier (verb), from Old French essai. Doublet of essay.
",,,
spurn,"퇴짜 놓다, 일축하다",轻蔑地拒绝；摒弃,,/spəːn/,,"decline, despise, repudiate, treat with contempt, scorn, reject, rebuff, turn down, look down one's nose at, disdain, turn away, say no to","From Middle English spurnen, spornen, from Old English spurnan (“to strike against, kick, spurn, reject; stumble”)[1], from Proto-Germanic *spurnaną (“to tread, kick, knock out”), from Proto-Indo-European *sper-, *sperw- (“to twitch, push, fidget, be quick”). Cognate with Scots spurn (“to strike, push, kick”), German spornen (“to spur on”), Icelandic sporna, spyrna (“to kick”), Latin spernō (“despise, distain, scorn”). Related to spur and spread.
",,,
dudgeon,"화, 분노","生气,不高兴",,/ˈdʌdʒ(ə)n/,,"angrily, resentfully, furiously, wrathfully",,,,
homogeneous,동종[동질]의,由同类事物（或人）组成的；同类的；相似的,,/ˌhɒmə(ʊ)ˈdʒiːnɪəs/,", heterogeneous    [WS]","samely (dialect), kindred, cognate, comparable, equivalent, invariable, matching, of a piece (idiomatic), congruent, correlative, corresponding, onefold, like, homogeneous, uniform, related, unvaried, correspondent, unmixed, uniformal (obsolete), analogous, unvarying, parallel","From Medieval Latin homogeneus, from Ancient Greek ὁμογενής (homogenḗs, “of the same race, family or kind”), from ὁμός (homós, “same”) + γένος (génos, “kind”). Compare homo- (“same”) and -ous (adjectival suffix).
","connatural, monotonous, even, unalloyed, monotone, regular, monolithic (figurative)",,
bemused,어리벙벙한,糊涂的；茫然的,,/bɪˈmjuːzd/,,"astonished, perplexed, thrown off balance, muddled, stunned, puzzled, confused, unnerved, discomfited, discomposed, troubled, mystified, stupefied, taken aback, disoriented, baffled, dazed, at a loss, thrown, nonplussed, shaken, befuddled, at sea, disconcerted, shaken up, astounded, dumbfounded, stumped, at sixes and sevens, fuddled",,,,
philanderer,바람둥이 (남자),玩弄女性者，风流男子,,/fɪˈland(ə)rə/,,"seducer, ladies' man, roué, Casanova, Lothario, Romeo, rake, playboy, Don Juan, debauchee, flirt, libertine","From philander (“lover”) +‎ -er, from Ancient Greek φίλανδρος (phílandros), from φίλος (phílos, “love”) + ἀνήρ (anḗr, “man”).
",,,
lament,애통[한탄/통탄]하다,对…感到悲痛，对…表示失望，痛惜,,/ləˈmɛnt/,,"groan, weeping, complaint, sobbing, moan, crying, moaning, lamentation, sob, wailing, howl, keening","From French lamenter, from Latin lāmentor (“I wail, weep”), from lāmenta (“wailings, laments, moanings”); with formative -mentum, from the root *la-, probably ultimately imitative. Also see latrare.
",,,
rationing,배급제도,配给制；定量配给,,,,,,,,
cessation,"중단, 중지",结束，停止；中断，中止,,/sɛˈseɪʃ(ə)n/,,"termination, close, halting, finishing, ending, interruption, abandonment, winding up, closure, discontinuance, stopping, breaking off, closing, discontinuation, cutting short, ceasing, finish, suspension, conclusion, stoppage","From Middle French cessation, from Latin cessatio.
",,,
adhere,"들러붙다, 부착되다",黏附；附着,,/ədˈhɪə/,", divide    [WS], deadhere    [WS]","bond, glue (figurative), attach, stick    [WS], hug, stick fast, stick together, cohere, cleave, conglutinate, cling, hold fast, adhere, stick with","From Middle English *adheren (suggested by Middle English adherande (“adhering, adherent”, present participle)), from Latin adhaerēre, adhaesum: ad (“to”) + haerēre (“to stick”). Compare French adhérer.
","solder, braze, agglutinate, weld, paste, lute, gum, glue (literal)",,
doleful,애절한,悲伤的，哀伤的,,/ˈdəʊlfʊl/,,"forlorn, heavy-hearted, morose, disconsolate, sad, despondent, downcast, wretched, dejected, gloomy, downhearted, grief-stricken, sorrowful, melancholy, despairing, unhappy, depressed, woeful, crestfallen, miserable, dismal, woebegone, desolate, heartbroken","From Middle English doleful, doolful, deolful, equivalent to dole +‎ -ful.
",,,
avert,"방지하다, 피하다",防止，避免,,/əˈvəːt/,,"turn to one side, turn away","From Old French avertir (“turn, direct, avert; turn the attention, make aware”), from Latin āvertere, present active infinitive of āvertō, from ab + vertō (“to turn”).
",,,
fawn,엷은 황갈색의,幼鹿,,/fɔːn/,,"greyish brown, wheaten, camel, taupe, sandy, mushroom, pale brown, stone-coloured, stone, yellowish brown, biscuit, kasha, putty, oatmeal, greige, café au lait, sand, ecru, buff",,,,
orthodox,"정통의, 전통적인",（信仰、观点或活动）正统的，传统的，普遍接受的,,/ˈɔːθədɒks/,,"true, true blue, observant, conformist, strict, devout, traditional, of the true faith, of the faith","From Late Latin orthodoxus, from Ancient Greek ὀρθόδοξος (orthódoxos), from ὀρθός (orthós, “straight”) + δόξα (dóxa, “opinion”).
",,,
tyro,초보자,初学者，新手,,/ˈtʌɪrəʊ/,,"new boy, initiate, inexperienced person, new member, fledgling, learner, raw recruit, new girl, new recruit, newcomer, neophyte, tyro","From Latin tīro (“young soldier, recruit”).
",,,
neophyte,초보자,新手；初学者,,/ˈniːə(ʊ)fʌɪt/,,"new boy, initiate, new entrant, new member, novice, fledgling, learner, raw recruit, new girl, new recruit, newcomer, tyro","Borrowed from Latin neophytus, from Ancient Greek νεόφυτος (neóphutos, “newly planted”), from νέος (néos, “new”) + φυτόν (phutón, “plant, child”). Surface analysis is neo- +‎ -phyte.
",,,
importance,중요성,重要性,,/ɪmˈpɔːt(ə)ns/,,"value, import, consequence, momentousness, substance, note, noteworthiness","Borrowed from Middle French importance, from Medieval Latin importantia.
",,,
ersatz,대용[모조]품의,（通常指因为某物过于昂贵或稀有而以其他事物）代用的,,/ˈəːsats/,,"faux, substitute, fake, synthetic, mock, imitation, false, simulated","Borrowed from German Ersatz (“replacement”); and from the German ersetzen (“to replace”, verb).
",,,
paradigm,전형적인 예[양식],范例，示例,,/ˈparədʌɪm/,,"exemplification, case in point, illustration, representative case, case, typical case, instance, exemplar, sample","Established 1475-85 from Late Latin paradīgma, from Ancient Greek παράδειγμα (parádeigma, “pattern”), from παραδείκνυμι (paradeíknumi, “I show [beside] or compare”) + -μα (-ma, “forming nouns concerning the results of actions”).
",,,
inclination,(…하려는) 의향[뜻]; 성향,倾向；爱好；意向,,/ɪnklɪˈneɪʃ(ə)n/,,"proclivity, propensity, leaning","From Middle English inclinacioun, inclinacyon, from Old French inclination and Latin inclīnātiō.
",,,
corroborate,"(진술·이론 등을 뒷받침하는 증거나 정보를) 제공하다, 확증[입증]하다",证实，确证,,/kəˈrɒbəreɪt/,,"ratify, verify, authenticate, endorse, validate, certify","From Latin corrōborātus (“strengthened”), perfect passive participle of corrōborō (“I support, corroborate”), from com- (“together”) + rōborō (“I strengthen”), from rōbur (“strength”).
",,,
fledgling,(막 날기 시작한) 어린 새,（学飞的）幼鸟,,/ˈflɛdʒlɪŋ/,,"nestling, baby bird","From fledge (“prepare for flying”) +‎ -ling.
",,,
anachronism,시대착오적인 사람[관습/생각],时代错误，年代误植，不合时代的人（或物）,,/əˈnakrəˌnɪz(ə)m/,,,"From New Latin anachronismus, from Ancient Greek ἀναχρονισμός (anakhronismós), from ἀναχρονίζομαι (anakhronízomai, “referring to the wrong time”), from ἀνά (aná, “up against”) + χρονίζω (khronízō, “spending time”), from χρόνος (khrónos, “time”). Analyzable as ana- +‎ chrono- +‎ -ism
",,,
synagogue,"유대교 회당, 시너고그",犹太教堂，犹太会堂,,/ˈsɪnəɡɒɡ/,,,"Old French synagoge, from Ancient Greek συναγωγή (sunagōgḗ, “assembly, gathering”), from συνάγω (sunágō, “I gather together”), from σύν (sún, “with, together”) + ἄγω (ágō, “I lead”)
",,,
placate,(화를) 달래다,平息，安抚,,/pləˈkeɪt/,,"placate, assuage, soothe, calm down, win over, mollify, propitiate, make peace with, humour, reconcile, pacify, disarm","From Latin plācātus, past participle of plācō (“appease, placate”, literally “smooth, smoothen”), from Proto-Indo-European *plāk- (“smooth, flat”), from Proto-Indo-European *pele- (“broad, flat, plain”). Related to Latin placeō (“appease”), Old English flōh (“flat stone, chip”). More at please.
",,,
libidinous,"호색의, 육욕적인",性欲强烈的，好色的,,/lɪˈbɪdɪnəs/,,"lecherous, carnal, lewd, lascivious","From Middle English libidinous, borrowed from Latin libīdinōsus.
",,,
lull,"(활동 사이의) 잠잠한 시기, 소강상태",使安静，使平和；使发困,,/lʌl/,,"lullaby, quiet, hush","From Middle English lullen, lollen. Cognate with Scots lul, lule, loll (“to lull, put to sleep, howl, caterwaul”), Dutch lollen (“to sing badly, caterwaul”), Dutch lullen (“to chatter, prate, cheat, deceive”), Low German lullen (“to lull”), German lullen (“to lull”), Danish lulle (“to lull, sing to sleep”), Swedish lulla (“to lull”), Icelandic lulla (“to lull”). Originally, perhaps expressive in origin from la-la-la or lu-lu-lu sounds made in calming a child.
",,,
