word,ko,zh_Hans,etym_zh_Hans,pron,ant,syn,etym,hypo,hyper,var
incontrovertible,이론[반박]의 여지가 없는,不容置疑的；无可辩驳的,记忆技巧：in 不 + controvert 反驳 + ible …的 → 不容反驳的 → 不容争论的,/ˌɪnkɒntrəˈvəːtɪb(ə)l/,,"incontestable, undeniable, irrefutable, unassailable, beyond dispute, unquestionable, beyond question, indubitable, not in doubt, beyond doubt, beyond a shadow of a doubt, unarguable, inarguable, undebatable, unanswerable","in- +‎ controvertible
",,,
recline,(편안하게) 비스듬히 기대다[눕다],（使）斜倚；（使）斜躺；（使）向后倚靠,,/rɪˈklʌɪn/,,"lie down, lie back, lean back","Borrowed from Latin reclīnāre (“to bend back”). Confer decline, incline.
",,,
abstain,(투표에서) 기권하다,节制；戒绝（尤指不好的享乐）,,/əbˈsteɪn/,,"desist, hold back, forbear, keep","First attested around 1380. From Middle English absteynen, absteinen, abstenen, from Old French astenir, abstenir, from Latin abstineō (“to hold oneself back”) from abs- (“from”) + teneō (“I hold”). See also tenable.
",,,
forlorn,쓸쓸해 보이는,孤苦伶仃的，孤苦无依的,,/fəˈlɔːn/,,"sad, miserable, sorrowful, dejected, despondent, disconsolate, wretched, abject, morose, regretful, broken-hearted, heartbroken, down, downcast, dispirited, downhearted, heavy-hearted, crestfallen, depressed, melancholy, blue, gloomy, glum, mournful, despairing, doleful, woebegone, woeful, tearful, long-faced, joyless, cheerless, out of sorts","From Middle English forlorn, forloren, from Old English forloren (past participle of forlēosan (“to lose”)), from Proto-Germanic *fraluzanaz (“lost”), past participle of Proto-Germanic *fraleusaną (“to lose”), equivalent to for- +‎ lorn. Cognate with West Frisian ferlern (“lost”), Saterland Frisian ferlädden (“lost”), Dutch verloren (“lost”), German Low German verloren (“lost”),
German verloren (“lost”), Swedish förlorad (“lost”). See further at lese/leese, lorn.
",,,
untoward,(보통 좋지 못한 방향으로) 뜻밖의[별다른],意外的；事与愿违的,,/ʌntəˈwɔːd/,,"unanticipated, unforeseen, unpredictable, unpredicted","un- +‎ toward (“to +‎ -ward”)
",,,
infidel,신앙심 없는 자(진정한 종교라고 여겨지는 것을 믿지 않는 사람을 모욕적으로 가리키는 말),（尤被基督徒和穆斯林用来互指）异教徒,,/ˈɪnfɪd(ə)l/,,"disbeliever, non-believer, heathen, pagan, idolater, idolatress, heretic, agnostic, atheist, non-theist, nihilist, apostate, freethinker, libertine, dissenter, nonconformist","First attested 1460, from Middle French infidèle, from Latin īnfidēlis (“unfaithful”), from in- (“not”) + fidēlis (“faithful”). See fidelity.
",,,
discomfit,혼란스럽게[당황하게] 만들다,（尤指在精神上）使感到不舒服，使不安,,/dɪsˈkʌmfɪt/,,"make uncomfortable, make uneasy, abash, disconcert, nonplus, discompose, discomfort, take aback, unsettle, unnerve, put someone off their stroke, ruffle, confuse, fluster, agitate, disorientate, upset, disturb, perturb, distress","From Old French desconfit, past participle of desconfire (“to undo, to destroy”), from des- (“completely”), from Latin dis- + confire (“to make”), from Latin conficio (“to finish up, to destroy”), from com- (“with, together”) + facio (“to do, to make”).
",,,
vitriolic,독설에 찬,愤怒的;恶意的;尖酸刻薄的,,/ˌvɪtrɪˈɒlɪk/,,"rancorous, bitter, caustic, mordant, acerbic, astringent, acid, acrid, trenchant, virulent, spiteful, crabbed, savage, venomous, poisonous, malicious, malignant, malign, pernicious, splenetic","From vitriol +‎ -ic; or from French vitriolique (cognate with Italian vetriolico, Portuguese vitriolico, Spanish vitriolico).
",,,
mercenary,용병,唯利是图的，贪财的,,/ˈməːsɪn(ə)ri/,,"soldier of fortune, private military contractor, venal, bravo, filibuster, freelance, rapacious, hired gun, grasping, acquisitive, bribable, hit man, avaricious, greedy, free companion, covetous, merc, condottiere, adventurer, mercenary, freebooter, hireling, sellsword, materialistic","Borrowed from Latin mercēnārius (“hired for money”), from mercēs (“reward, wages, price”).
","assassin, bouncer, bodyguard",,
ravaged,파괴된,毁坏;损坏;严重损害,,/ˈravɪdʒd/,,,,,,
holistic,전체론의,整体的，全面的,,/həʊˈlɪstɪk/,,,"From hol- +‎ -istic. See holism.
",,,
audacious,대담한,大胆的；敢于冒险的；鲁莽的；放肆的,,/ɔːˈdeɪʃəs/,,"daring, fearless, intrepid, brave, unafraid, unflinching, courageous, valiant, valorous, heroic, dashing, plucky, daredevil, devil-may-care, death-or-glory, reckless, wild, madcap","From Latin audacia (“boldness”), from audax (“bold”), from audeō (“I am bold, I dare”)
",,,
epithet,(칭찬이나 비판의 의도로 붙인) 별칭[묘사],（通常指在褒贬人时使用的）表述形容词，修饰语,,/ˈɛpɪθɛt/,,"nickname, byname, title, name, label, tag","From Middle French épithète, from Latin, from Ancient Greek ἐπίθετον (epítheton, “epithet, adjective”), the neuter of ἐπίθετος (epíthetos, “attributed, added”), from ἐπιτίθημι (epitíthēmi, “to add on”), from ἐπι- (epi-, “in addition”) + τίθημι (títhēmi, “to put”) (from Proto-Indo-European *dʰeh₁- (“to put, to do”)).
",,,
astonishment,깜짝[크게] 놀람,惊愕；惊讶,,/əˈstɒnɪʃmənt/,,"surprise, shock, stupefaction, bafflement, bewilderment, confusion, perplexity, incredulity, disbelief, dismay, consternation, speechlessness, awe, wonder, wonderment","From astonish +‎ -ment.
",,,
congruent,"크기와 형태가 동일한, 합동의",（数学图形）全等的,,/ˈkɒŋɡrʊənt/,,"reconcilable, consonant, congruous, congruent, fitting","Middle English, from Latin congruēns, present active participle of congruō (“meet together, agree”).
",,,
abnegate,"<권리 등을> 버리다; <쾌락 등을> 끊다, 자제하다",克制；不容自己享受…,,/ˈabnɪɡeɪt/,,"reject, refuse, abandon, spurn, abdicate, give up, relinquish, abjure, repudiate, forswear, disavow, cast aside, drop, turn one's back on, wash one's hands of, eschew","First attested in 1657.
",,,
churlish,"막된, 무례한",粗鲁无礼的，粗野的；不友好的；令人讨厌的,,/ˈtʃəːlɪʃ/,,"ill-mannered, discourteous, impolite, ungracious, unmannerly, uncivil, ungentlemanly, ungallant, unchivalrous","From Middle English churlysshe, cherlissh, from late Old English ċeorlisċ, ċierlisċ (“of or pertaining to churls”), equivalent to churl +‎ -ish.
",,,
penultimate,끝에서 두 번째의,倒数第二的,,/pɪˈnʌltɪmət/,,,"From Latin paenultimus, from paene (“almost”) + ultimus (“last”).
",,,
didactic,교훈적인,教训的，说教的,,/dɪˈdaktɪk/,,"instructional, educational, educative, informative, informational, doctrinal, preceptive, teaching, pedagogic, academic, scholastic, tuitional","From French didactique, from Ancient Greek διδακτικός (didaktikós, “skilled in teaching”), from διδακτός (didaktós, “taught, learnt”), from διδάσκω (didáskō, “I teach, educate”).
",,,
din,(오래 계속되는 크고 불쾌한) 소음,喧嚣，嘈杂声,,/dɪn/,", murmur    [WS], peace, silence    [WS], lull","hurly (obsolete), bombilation, fracas, confused noise, bobbery (dated), babel, cacophony, vociferance (rare), clangour, clash, hubbub, vociferation, outcry, ballyhoo, tumult, crash, racket, loud noise, charivari, durdum (archaic), din, clatter    [WS], ruckus, uproar, commotion, clatter, noise, blast","From Proto-Albanian *deina (“day”), from Proto-Indo-European *déi-no-, ultimately from *dyew- (“to shine”), cognate with Proto-Slavic *dьnь, Latvian diena, Lithuanian dėina, Old Prussian dēinā.[1]
","bang    [WS], bellow, blast, boom, charivari, clang, crash, peal, roar, shout    [WS], swell, thud",,
mishap,작은 사고[불행],厄运；不幸事故,,/ˈmɪshap/,,"trouble, problem, difficulty, issue, setback, reverse, adversity, reverse of fortune, misadventure, misfortune, mischance, stroke of bad luck, blow","mis- +‎ hap
",,,
adulterate,(음식이나 음료에) 불순물을 섞다,（在饮食中）掺杂，掺假,,/əˈdʌltəreɪt/,,"degrade, debase, spoil, taint, defile, contaminate, pollute, foul, sully","Dated 16th century CE; modified from adulteration, likely with earlier origin in the Latin past‐participle adulterātus.
",,,
gibe,"놀려대다, 비웃다, 우롱하다, 조롱하다(jeer) ((at)), 웃음거리로 만들다",（jibe的另一种拼法）,,/dʒʌɪb/,,,,,,
mordacious,"물고 늘어지는, 무는 버릇이 있는",咬的;刻薄的;辛辣的;锐利的,,/mɔːˈdeɪʃəs/,,satirical,"From Latin mordax (“given to biting, corrosive”) (from mordere (“to bite, sting”)) + -ious.
",,,
anomalous,"변칙의, 이례적인",异常的;反常的,,/əˈnɒm(ə)ləs/,,"atypical, non-typical, irregular, aberrant, exceptional, freak, freakish, odd, bizarre, peculiar, unusual, out of the ordinary, inconsistent, incongruous, deviant, deviating, divergent, eccentric","From Late Latin anomalus, from Ancient Greek ἀνώμᾰλος (anṓmalos).[1][2]
",,,
accolade,"포상, 칭찬",赞美，赞赏；荣誉，嘉奖,,/ˈakəleɪd/,,"recognition, privilege, award, gift, title","First attested in the 1620s.
(award, praise): First attested in 1852.
Borrowed from French accolade, from Occitan acolada (“an embrace”), from Occitan acolar (“to embrace”), from Italian accollato, from Vulgar Latin accolāre (“to hug around the neck”), from Latin ad- + collum (“neck”) (English collar).",,,
vexing,"성가신, 귀찮은; 짜증나게 하는, 애태우는",使恼火;使烦恼;使忧虑,,/ˈvɛksɪŋ/,,,,,,
gabelle,세금(tax),税；（法国1789年大革命前的）盐税,,,,,"From French gabelle.
",,,
lethargic,"기면(嗜眠)성[증]의; 혼수(상태)의; 무기력한, 활발하지 못한; 둔감한",萎靡不振的，无精打采的；懒散的，倦怠的,,/lɪˈθɑːdʒɪk/,,"inert, inactive, slow, torpid, lifeless, dull","From Ancient Greek ληθαργικός (lēthargikós), from λήθαργος (lḗthargos, “forgetful, lethargic”), from λήθη (lḗthē, “a forgetting, forgetfulness”) (from which Lethe (“river in Hades”)) + ἀργός (argós, “not working”)
",,,
mesmerize,"최면을 걸듯 마음을 사로잡다, 완전 넋을 빼놓다",迷住；迷惑,,/ˈmɛzmərʌɪz/,,"bewitch, beguile, enrapture, captivate, capture, mesmerize, hypnotize, spellbind, hold spellbound, send into raptures, send into transports","Back-formation from mesmerism, thus mesmerism +‎ -ize; first attested in 1829.
",,,
disinclination,내키지 않음; 열의 부족,厌恶，不情愿,,/ˌdɪsɪnklɪˈneɪʃ(ə)n/,,"unwillingness, lack of enthusiasm, indisposition, slowness, hesitancy, hesitance, diffidence","dis- +‎ inclination
",,,
recreant,"용기 없는, 비겁한",怯懦的,,/ˈrɛkrɪənt/,,"lacking courage, fearful, apprehensive, afraid, frightened, scared, faint-hearted","From Anglo-Norman recreant, Middle French recreant (“defeated”), from recroire (“to yield in a trial by combat, surrender allegiance”). See recray; and compare miscreant.
",,,
baneful,사악한,邪恶的;引起灾祸的,,/ˈbeɪnfəl/,,,"From bane +‎ -ful.
",,,
connotation,함축(된 의미),内涵意义；隐含意义；联想意义,,/kɒnəˈteɪʃ(ə)n/,,"undertone, undercurrent, implication, hidden meaning, secondary meaning, nuance, flavour, feeling, aura, atmosphere, colouring, smack, hint, vein, echo, vibrations, association, intimation, suggestion, suspicion, insinuation","Borrowed from Medieval Latin connotātiō, from Latin connotō; equivalent to connote +‎ -ation.
",,,
exclaim,"소리치다, 외치다",（因吃惊、害怕、喜悦等）呼喊，惊叫,,/ɪkˈskleɪm/,,"cry, declare, come out with, burst out with, blurt out, utter suddenly","From Middle French exclamer, from Latin exclāmō, exclāmāre (“call out”), from ex- + clāmō (“to call”).
",,,
dictum,"격언, 금언",格言，隽语,,/ˈdɪktəm/,,"proclamation, direction, injunction, assertion, statement","From Latin dictum (“proverb, maxim”), from dictus (“having been said”), perfect passive participle of dico (“I say”). Compare Spanish dicho (“saying”).
",,,
threnody,"비가(悲歌), 애가(哀歌)",挽歌;哀歌;悲诗;哀悼,,/ˈθrɛnədi/,,"wailing, lamentation, moan, moaning, groan, weeping, crying, sob, sobbing, keening, howl, complaint","Ancient Greek θρηνῳδία (thrēnōidía, “lamentation”). Compare the New Latin thrēnōdia.
",,,
polity,정치적 조직체,政治组织,,/ˈpɒlɪti/,,,"From Middle French politie, from Latin politia (circa. 1530s CE), from Ancient Greek πολιτεία (politeía, “polity, policy, the state”). Doublet of policy and police.
",,,
cavil,트집을 잡다,无端指责；挑剔，吹毛求疵,,/ˈkav(ə)l/,,"carp, grumble, moan, grouse, grouch, whine, bleat, find fault with, quibble about, niggle about","From Old French caviller (“mock, jest, rail”), from Latin cavillor (“jeer, mock, satirise, reason captiously”), from cavilla (“jeering, raillery, scoffing”); cognate with Italian cavillare, Portuguese cavillar, and Spanish cavilar; nominal usage developed within English from the original verbal usage.[1]
",,,
covetous,"탐내는, 갈망하는",（尤指对属于别人的东西）贪求的，垂涎的,,/ˈkʌvɪtəs/,,"greedy, rapacious, insatiable, yearning, acquisitive, desirous, possessive, selfish","From Middle English coveitous, from Anglo-Norman *cuveitus, from Medieval Latin as if *cupiditosus, from Latin cupiditas (“desire”); see covet.
",,,
